pathway	pval	padj	log2err	ES	NES	size	leadingEdge
AMIT_EGF_RESPONSE_120_HELA	0.00944779280013031	0.136163786995053	0.189706833450518	0.788616800431623	1.69855417813246	50	CDKN1A JAG1 CXCL2 DUSP6 SAT1 IL27RA JUP ARRB1
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_D	0.00950468540829987	0.136163786995053	0.171214318379654	0.648073688232462	1.58136839901137	163	TNFRSF4 ADGRA2 LGALS3 CALCRL GADD45B RARA CD79B SNX9 CFLAR KIF16B SLC17A9 APPL2 PHACTR1 ARRDC2 PLCB2 BMI1 BCL2A1 CAPZA1
LEE_NEURAL_CREST_STEM_CELL_DN	0.00949711972598474	0.136163786995053	0.184915881971771	0.74954644552315	1.66340511539977	68	DLK1 EFNA1 DUSP6 SAT1 HLA-B PMAIP1
PID_ANGIOPOIETIN_RECEPTOR_PATHWAY	0.00945342041938811	0.136163786995053	0.194887297433682	0.825179172331397	1.72132806382695	37	CDKN1A ANGPT2 ANGPT1 ITGA5 ITGB1 FES RELA
REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.00948241801659423	0.136163786995053	0.208826601974224	-0.922337502463456	-1.67396604608323	6	E2F1 TP53 TFDP1
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	0.00952899537163082	0.136163786995053	0.245188063659135	-0.676054787513647	-1.79350269480062	61	VDAC1 ATP5MC1 HSPA9 PMPCB TIMM13 CHCHD3 HSPD1 TOMM7 ATP5F1A CYC1 TOMM20 TOMM5 CHCHD2 GRPEL1 TIMM23 CS SLC25A6 DNAJC19 SLC25A13
REN_BOUND_BY_E2F	0.00944669365721997	0.136163786995053	0.245188063659135	-0.679937151435338	-1.79603941343324	59	RFC2 POLA1 H2AZ1 TP53 HMGB1 RPA3 PRKDC RAD51 RBL1 DUT UNG HMGB3 MCM6 PCNA RRM1 E2F3 FEN1 PTTG1 MAD2L1 PRIM2 CDC6 RFC4 SMC4 CDK1 MCM5 RFC3 NDC80 CDK2 SMC2 H2AX BUB3 DBF4 CCNA2 TTK CENPE TK1 MSH2 RAD54L
RHODES_CANCER_META_SIGNATURE	0.00952899537163082	0.136163786995053	0.245188063659135	-0.676133000552078	-1.7937101858173	61	HSP90B1 G3BP1 SSBP1 SNRPF CANX TUBB PTMA HSPD1 CKS2 PAICS HSPE1 PCLAF SNRPE AHCY MANF PSME2 HNRNPA2B1 CCT4 RFC4 SSR1 MRPL3 CDK1 NME1 PAFAH1B3 CBX3 CCT5
TAKAYAMA_BOUND_BY_AR	0.00948241801659423	0.136163786995053	0.208826601974224	-0.922847605252759	-1.67489184032561	6	CDK14
KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_INNER_KINETOCHORE	0.00957848612548028	0.136573819222724	0.380730400722792	-0.87968418118366	-1.93794038057078	17	CENPH CENPM CENPW CENPU CENPX CENPK
REACTOME_LAGGING_STRAND_SYNTHESIS	0.00959897610921502	0.136573819222724	0.215782858966574	-0.798215786752449	-1.80510257884135	20	LIG1 RFC2 POLA1 RPA3 POLD2 PCNA FEN1 PRIM2 RFC4 PRIM1 RFC3 DNA2 RFC5
FARMER_BREAST_CANCER_CLUSTER_2	0.00976517089049058	0.137162468184457	0.223479119117478	-0.750702526830095	-1.82029154846441	32	ATAD2 MCM4 PRKDC PTTG1 MAD2L1 ASPM NCAPG NDC80 MELK KIF15 KIF11 RB1CC1 KIF4A CCNA2 BUB1 CENPE CEP55 CCNB2 RRS1 TPX2 BUB1B
HOEBEKE_LYMPHOID_STEM_CELL_UP	0.00967261904761905	0.137162468184457	0.179054499269993	0.719130988825247	1.64604116649491	91	CYTH4 MN1 TNFAIP2 ARHGAP25 BASP1 SLC38A1 SH3TC1 PRKCB FAM30A ADGRE2 PLXND1 MEF2A ITSN2 EVL KMT5B RAB14 IGHM TRAF3IP3 NUDT3 CCNL1 RBBP6
KEGG_OXIDATIVE_PHOSPHORYLATION	0.00972827910097283	0.137162468184457	0.269842314478839	-0.587141813856027	-1.68340476053004	113	UQCRQ NDUFS6 NDUFA2 ATP5MC1 NDUFB2 ATP5MF PPA1 ATP5PD NDUFS5 ATP5ME COX6C ATP5F1A COX7C NDUFB1 PPA2 MT-ND5 COX5B NDUFB6 NDUFA4 CYC1 NDUFA1 NDUFB9 COX6B1 ATP5F1D NDUFS8 COX5A NDUFV1 ATP6V0E2 MT-CYB NDUFAB1 ATP5MC2 UQCRH ATP5MC3 MT-ND6 NDUFA3 COX4I1 COX7A2 ATP5PF COX10 UQCRC1 ATP6V1F NDUFB3 NDUFB7 COX7B UQCR11 MT-ND1
LINDGREN_BLADDER_CANCER_CLUSTER_2B	0.00970752955818295	0.137162468184457	0.16324176812788	0.597169104143541	1.51795180272075	256	SOX18 ICAM1 CYTH4 GSN SOCS3 GADD45B ITM2A PPP1R18 CD52 HLA-DRA RALB MYADM IL27RA FERMT3 HLA-DMA IFITM1 HLA-DRB1 IER2 GUCY1A1 PTPN7 FYB1 HLA-E MSN STOM HLA-DPB1 AIF1 CPXM1 LAPTM5 HHEX CELF2 TOX TGFBR1 CLIC4 KLHL6 B3GNT2 TACC1 JAK3 PRKCH CAVIN1 MFNG SLC43A3 NFKBIA RUNX2 IFITM2 CYBRD1 COTL1 BCL2A1 RHOH IL16 PLAUR NUMA1 HLA-DRB5 UBE2J2 YWHAZ LIX1L NEK6 GFOD1 NFATC1 ARHGAP30 AFF1 LCP2 SON ADGRE5 TMEM131L LCP1 MYO1F PIK3CD PRKAR1A PPP1R16B PIM2 TIMP2 ARPC2 DAB2 RAC2 TSC22D3
REACTOME_INTERLEUKIN_10_SIGNALING	0.00978547233722243	0.137162468184457	0.200513180400413	0.885386054392068	1.73873606198253	20	ICAM1 CXCL2 TIMP1 TNFRSF1A JAK1
REACTOME_METAL_ION_SLC_TRANSPORTERS	0.00976006506710045	0.137162468184457	0.208826601974224	-0.827644880866731	-1.78409934832933	15	SLC40A1 SLC39A8 SLC39A3
SCHLOSSER_MYC_TARGETS_AND_SERUM_RESPONSE_DN	0.00975560273042437	0.137162468184457	0.380730400722792	-0.747436992298876	-1.90969039238492	47	TRIM14 EBNA1BP2 FABP5 CSE1L FBL TFDP1 PA2G4 HSPA9 PAICS RAN EXOSC7 SRPK1 NCL DDX21 MYC SRRM2 PDIA5 CUL1 NOP14 PPAT UTP18 SYNCRIP RSL1D1 ODC1
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION	0.00984312519224854	0.137305397445484	0.256635016972443	-0.609374709462584	-1.71186038748104	96	UQCRQ NDUFA2 SSBP1 PCCB ATP5PD HSPA9 MRPS2 HADH SLC25A5 PRELID1 HSPD1 MDH2 IDH2 ATP5F1A OXCT1 MT-ND5 COX5B NDUFB6 CHCHD2 ME2 COX5A NDUFV1 FH CS SLC25A6 MRPL32 AFG3L2 MT-ND6 COX4I1 ATP5PF ACAT1 SMDT1 HSD17B10 PDHA1 FECH MT-ND1
SOGA_COLORECTAL_CANCER_MYC_UP	0.00985792983473471	0.137305397445484	0.248832632022043	-0.64261206750774	-1.74557840290437	77	POLE2 TST TYMS POLA1 GPI POLD2 DUT CTPS1 RRM1 HPRT1 PFAS PAICS AHCY DTYMK CDK4 ATIC SRM MTHFD1L SLC7A1 GMPS POLR3K NME1 GART PRIM1 ATR CAD PRPS2 PPAT MTR POLR1E POLR2I ADSL ODC1 B4GALT2 POLE3 SLC25A19 PFKM PYCR3 ENO1 MECR SLC19A1
WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP	0.00983477576711251	0.137305397445484	0.204544131818546	0.909188562954423	1.72668523708461	15	CDKN1C MN1
HOFMANN_MYELODYSPLASTIC_SYNDROM_LOW_RISK_UP	0.00989714729283912	0.137562030439966	0.202498775969141	0.904187538581163	1.72898117478729	16	DLK1 CDKN1A PRKCB PTPN7
FISCHER_G1_S_CELL_CYCLE	0.0100280786201364	0.13775733720231	0.291090917251384	-0.522626769102331	-1.57821308576975	170	E2F1 POLE2 HELLS EZH2 CDT1 RRM2 ATAD2 RFC2 BRIP1 H2AC20 RAD51 ZNF367 UNG MSH6 MYB NASP MCM6 CTPS1 PCNA USP1 H3C2 H2AC12 DTL CLSPN FEN1 RBBP8 BRCA1 TAF15 AHI1 CASP2 CDC6 DNAJC6 DSCC1 GINS2 CHAF1A RFC4 FAM111B YEATS4 H2AC21 BLM PRIM1 GMNN MCM5 MCM2
FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_UP	0.00996221229817932	0.13775733720231	0.269842314478839	-0.580669718184149	-1.68366178502618	121	EREG LYZ SELL C21orf58
KEGG_LEISHMANIA_INFECTION	0.00997907613069371	0.13775733720231	0.183397180948084	0.777784707137232	1.68749000303519	53	HLA-DRA TGFB1 HLA-DPA1 PRKCB HLA-DMA HLA-DRB1 ITGB1 PTPN6 HLA-DPB1 JAK1 RELA NFKBIA STAT1 ITGB2 HLA-DRB5 IFNGR2 TRAF6
KEGG_MEDICUS_REFERENCE_HOMOLOGOUS_RECOMBINATION	0.00999767495931179	0.13775733720231	0.220823464091113	-0.746614292078283	-1.81037846185435	32	POLE2 RFC2 RPA3 POLD2 RAD51 RAD51B PCNA BRCA1 RFC4 XRCC3 RFC3 SEM1 RFC5 XRCC2 BRCA2 POLE3
LEI_HOXC8_TARGETS_DN	0.0100361300682457	0.13775733720231	0.204544131818546	0.945932160207031	1.70249421688449	8	FAM43A
PID_FANCONI_PATHWAY	0.00998751560549313	0.13775733720231	0.229089382980959	-0.706085304825921	-1.79668829290315	45	RFC2 FANCD2 BRIP1 FANCI USP1 BRCA1 RFC4 XRCC3 BLM ATR FANCA RFC3 FANCC TOP3A RFC5 H2AX BRCA2 FANCB FANCG RAD50 UBE2T ATRIP FANCE TOPBP1 FANCL RPA1 FAAP100
WP_MRNA_PROCESSING	0.0100974930362117	0.138312658235148	0.269842314478839	-0.573824183691955	-1.66635578951878	124	SNRPD1 SNRPF SNRPA SRSF2 DHX9 TXNL4A SF3A3 PPM1G SREK1 YBX1 SMC1A CPSF3 SNRPE HNRNPA1 SRSF1 HNRNPU SRPK1 SF3B5 HNRNPA2B1 PCBP2 HNRNPAB SNRPG SRSF7 RNGTT SRSF3 CELF1 CPSF4 PABPN1 HNRNPM CPSF2 SRPK2 SNRPD2 PHF5A SF3A1 SRSF10 FUS SRRM1 PRPF6 SNRPB HNRNPH1 SFPQ PTBP2 HNRNPD NONO TMED10
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	0.010173653744957	0.139067961108751	0.189706833450518	0.833836651487046	1.71631378121539	32	RXFP1 CXCL2 APP
REACTOME_HOMOLOGY_DIRECTED_REPAIR	0.0102473498233216	0.139498902121596	0.269842314478839	-0.570714092961603	-1.6635136664332	127	POLE2 POLQ NSD2 H4C3 RFC2 BRIP1 RPA3 POLD2 RAD51 TIMELESS RAD51B PCNA BABAM2 CLSPN FEN1 RPS27A RBBP8 BRCA1 WRN MDC1 RFC4 XRCC3 BLM ATR SPIDR RFC3 CDK2 DNA2 ERCC1 SEM1 TOP3A RFC5 XRCC2 H2AX UBA52 BRCA2 POLE3 CCNA2 UIMC1 RAD51AP1 EXO1
ZHOU_INFLAMMATORY_RESPONSE_FIMA_DN	0.0102384655261794	0.139498902121596	0.162190534576841	0.624581453204177	1.55229388145683	198	CDKN1C CYTH4 LPAR6 CLEC2B ARHGEF3 VSIR TNFAIP8L1 DOK3 VGLL4 HHEX STN1 WIPF1 EPB41 RCBTB2 SPRY2 RNF166 FGD3 GFOD1 ARID4A ARHGEF40 DAB2 ORAI3 SETDB2 CSTF1 SUSD3 KIZ MTIF3 NDRG2 DGKZ NR2F6 CRBN ABHD10 FAM78A DTWD1
WELCSH_BRCA1_TARGETS_DN	0.0103019538188277	0.139954263789249	0.269842314478839	-0.563480843089308	-1.6515747545748	131	TCOF1 DDX11 HSP90B1 H4C3 VDAC1 SSBP1 MLEC PABPC4 SSRP1 SF3A3 CTPS1 MANF H1-10 EIF3B NOLC1 MTHFD1 CCDC85B RCC1 CDK4 ATIC SRM SRPK1 MYC CYC1 EIF3E FARSA MGST1 NUP214 CHAF1A CAD MCM2 HCFC1 PPAT APEX1 TRAP1 EZR MOGS XRCC5 ALG3 EIF4H PSMD1 NUP188 RABEPK SLC29A1 BMS1 SLC19A1 HRAS BOP1 DNTTIP2 HK1 HDLBP MRPS12 PIEZO1 AIMP2 SCRIB
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	0.0103908188585608	0.140094479458225	0.17632375173773	0.743155406717641	1.6527187814876	69	TYROBP GBP2 CCND3 FCER1G CD52 PRKCB IFITM1 PTPRC LST1 CORO1A AIF1 LAPTM5 GMFG CELF2 HCLS1 UBC RBMS1 RHOH STAT1 ITGB2 TMEM131L LCP1 PSMB8 TNFRSF1B PIM2 RAC2 CCL5 RGS10
KANG_CISPLATIN_RESISTANCE_UP	0.0103969754253308	0.140094479458225	0.194887297433682	0.894802028982328	1.74165977830214	18	CDKN1A TFPI MDK JUP GRN
VALK_AML_CLUSTER_10	0.0103891530198979	0.140094479458225	0.18806904097585	0.838177260332962	1.7178718060354	31	RBPMS SNED1 MN1 SPTBN1 FAM30A PRKD2 IGHM GNAI1 MLLT3
WP_FAMILIAL_HYPERLIPIDEMIA_TYPE_2	0.0103763987792472	0.140094479458225	0.202498775969141	0.952612464118071	1.68636199969961	7	CETP
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	0.0104515050167224	0.140458339390835	0.291090917251384	-0.518739814347056	-1.57920999503409	184	CENPM EZH2 EBNA1BP2 FANCI SEC61G STMN1 TXN SMC1A ANP32E RPL8 NCAPD2 ASAP1 WDR12 EIF3B IPO5 XPO1 ATIC SRM MAD2L1 CDC6 UCK2 CCT2 LRRC59 IPO7 SLC7A1 CCT4 MRTO4 PUS7 NME2 SRI NME1 PRIM1 NDC1 USP14 CBX3 NCAPG RFC3 NDC80 SNRPD2 CCT5 PDCD2 MELK UTP18 HMMR KPNB1 ADSL ACACA CCNA2 TTK BUB1 RAD51AP1 CEP55 BRD7 ENO1 KIF2C TACC3 NUP155 TPD52 BOP1 PTBP2 DKC1 TRIP13 PLOD2 TBL1XR1
GOZGIT_ESR1_TARGETS_DN	0.0104664391353811	0.140458339390835	0.150129441088022	0.53946229771254	1.43094028054469	449	RASD1 JAG1 GSN RBPMS TMTC2 TFPI LPAR6 GBP2 RAB27B TIMP1 ST3GAL1 LOXL1-AS1 NECTIN2 RARA SAT1 ARID5B HLA-DPA1 HLA-DRB1 PTTG1IP FAR2 NEAT1 TRIM38 VAV3 AHR EVL HHEX CD44 SUPT4H1 TMSB4X CD99 SLC37A1 RUNX2 PGM2L1 REL ITGA6 MLLT3 INPP4B IDS ZNF506 DOCK8 STAT1 MTSS1 COBLL1 LSM14B YPEL2 TUBA1A RBBP6 SCPEP1 FOXP1 NSL1 SH3BGRL ACOT2 NEK6 GLMP PLEKHA5 CTSS ABHD4 SYTL1 TRPS1 RCBTB1 PSMB8 SP100 RASSF5 DR1 PGAP6 PRKAR1A TIMP2 RHOBTB3 TSC22D3 PLPP1 MYO1B CHD8 TNFAIP3 FTH1 KCNK6 SPRED2 TSPAN13 CCL5 MAST4 ZGPAT BATF PLCB1 CACNB4 TFPT INPP5F CD109 CSNK1D
BERENJENO_TRANSFORMED_BY_RHOA_DN	0.0105608157319738	0.141437969398256	0.154446348855961	0.579542203443507	1.49094742318413	299	DLK1 GSN GNPDA1 SESN1 RARA TXNIP DNM1 SPTBN1 NFIX ATP6V1A ITM2B HSD17B11 YPEL3 FSCN1 NPR3 SSBP4 SQSTM1 LAPTM4A HLA-E TMEM59 GNAI2 SLC1A5 TPP1 GRN CELF2 ANXA4 SLC44A2 SMARCA2 GRINA H3-3A PTEN OGA LAMP2 CD47 RECK PLD3 RSRP1 SPTAN1 PKD2 RAB11A SIRT2 ITM2C CTSA ZHX1 NAGK PPP3CA SLC38A2 TLE5
LU_AGING_BRAIN_UP	0.0106145983488403	0.141871076112984	0.160146983509279	0.626071924148776	1.54635442915484	186	TNNT1 GSN GIPC1 ITM2A CLEC2B TXNIP H2AC6 SNAP23 ITGB1 IFI16 MSN TSC22D4 STOM TGFBR2 WNK1 CLIC4 LAMP2 TMEM123 LITAF HIF1A NFKBIA SH3GLB1 ITGAV RAP1B YES1 TASOR PHF3 ZBTB1 MTSS1 AFF1 ITPRID2 LPIN1 SERPINH1 MYL12A CPNE3 ITPKB RHOBTB3 TPD52L2 PLPP1 CLK1
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	0.0107304993809327	0.14313101593599	0.285313392143872	-0.51677008736125	-1.5701819527931	179	LYZ CENPH POLE2 TYMS FKBP11 SNRPD1 H2AZ1 C1QBP RPA3 HNRNPA0 RNASEH2A RPL7A UXT RPS16 PDIA6 SLC25A5 YBX1 PCNA SNHG29 RACK1 MANF OSTC FEN1 RAN CDK4 ATIC MAD2L1 NDUFA4 CCT2 EPDR1 CHCHD2 FARSA CCT4 ME2 STOML2 RFC4 CDK1 GMNN GTF2I MAGED1 RFC3 SNRPD2 PSMG1 COPS3 PRPS1 XRCC5 PSMC3 NUP205 ABCB10 HAUS1 RFC5
BLANCO_MELO_BETA_INTERFERON_TREATED_BRONCHIAL_EPITHELIAL_CELLS_UP	0.0108763595449431	0.144204398295278	0.154446348855961	0.599286977170821	1.51851021796739	248	SOCS3 KRT8 GBP5 CSRNP1 GBP2 UBASH3B CXCL2 SYNJ2 THEMIS2 IFI16 IRF2 PTK2B NCOA7 FYB1 EIF5 TRIM38 PML APOBEC3G CFLAR ANTXR2 TRIM5 PMAIP1 WIPF1 TRAF3IP3 PGM2L1 BCL2A1 IL16 IRF1 PLAUR SPRY2 NMI SHFL FOXN2 CDK17 GPAT3 CTSS DDX60L LCP1 DDX3X BMPR2 SP100 LAP3 RO60 OGFR DAPP1 ZNF107 TNFAIP3 PTPRE BIRC2 RELB ELK4 ETS1 ROCK2 KLF6 SREK1IP1 CASP7 TAP1 GNB4 DUSP2 MYD88 ZC3H12C CXCL3 BACH1 XRN1 SERPINB9 SP140L TMEM106A CMTR1 CCNG2 DTX3L LYSMD2 GPR180
MARZEC_IL2_SIGNALING_UP	0.0108482748229622	0.144204398295278	0.170004278488927	0.725098741703507	1.64821573921361	85	TNFRSF4 RHOB WT1 GADD45B CSRNP1 CISH CCND3 DUSP6 TGFB1 PTPN7 AHR PIM1
REACTOME_DISEASES_OF_DNA_REPAIR	0.0108723789800673	0.144204398295278	0.223479119117478	-0.692194533708198	-1.78211117909937	50	RFC2 BRIP1 RPA3 RAD51 MSH6 RAD51B RBBP8 BRCA1 WRN RFC4 BLM ATR MSH3 RFC3 DNA2 SEM1 TOP3A RFC5 XRCC2 BRCA2 RAD51AP1 EXO1 MSH2 RAD50 RMI2 ATRIP MUTYH TOPBP1 NEIL3 RPA1 PMS2 RAD51C RAD9A BARD1 RMI1 RAD17 RHNO1 MLH1
GAZDA_DIAMOND_BLACKFAN_ANEMIA_PROGENITOR_DN	0.010989010989011	0.144914145895427	0.229089382980959	-0.666226138637474	-1.76683498741654	62	NUCB2 HELLS IGFBP7 NAP1L1 FABP5 PRKDC RPL36 PXMP2 LSM5 IMPACT UBA2 PDZD8 PHGDH CLGN ITPR2 EXOSC10 CAD ADK CCT6A APEH SMC5 PTPRD THOC7 NUP54 BRCA2
WP_PLATELETMEDIATED_INTERACTIONS_WITH_VASCULAR_AND_CIRCULATING_CELLS	0.0109867751780265	0.144914145895427	0.196710025346243	0.950761043155562	1.6830845221584	7	ICAM1 TGFB1
WU_APOPTOSIS_BY_CDKN1A_NOT_VIA_TP53	0.0109956017592963	0.144914145895427	0.194887297433682	-0.874167015157192	-1.72368833745497	9	CENPF MYBL2 CDC6 SPAG5
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.0110925391277921	0.145702651042965	0.168819300017839	0.728388610412905	1.64538848360398	80	ICAM1 TYROBP FCER1G PRKCB HCST PTPN6 PTK2B HLA-E VAV3 HLA-A HLA-B VAV1 NFATC2 PPP3CA ITGB2 SH3BP2 CASP3 NFATC1 IFNGR2 LCP2 NFAT5 SOS2 PIK3CD PIK3R5 PPP3R1 RAC2 CD244
VIETOR_IFRD1_TARGETS	0.0110994764397906	0.145702651042965	0.198584486969905	-0.809180805133392	-1.7826217533442	17	RPL22L1 RPL17 PPIA RPS15A TOMM7 ANP32E PTTG1
GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_MAGENTA_UP	0.0111537758273907	0.145836721094896	0.184915881971771	0.861583876684336	1.72266877905479	24	RASD1 CSRNP1 MAFG
SAGIV_CD24_TARGETS_DN	0.0111450656120798	0.145836721094896	0.183397180948084	0.852065104353309	1.72015070622171	27	CDKN1A ICAM1
FERRANDO_HOX11_NEIGHBORS	0.0111834078893859	0.145935752655182	0.194887297433682	-0.820038509694114	-1.76770279690258	15	TYMS MCM4 UNG STMN1 HPRT1 MTHFD1 MCM5 ERCC1 CCNA2 TK1
FURUKAWA_DUSP6_TARGETS_PCI35_DN	0.0112637362637363	0.146119370825253	0.22623238004642	-0.661412965883258	-1.75407042966439	62	AURKB CENPF POLQ MCM4 EBNA1BP2 RRM1 DTL NCAPD2 IVD RACGAP1 RFC4 CKAP2 BLM PRIM1 ORC6 CCNB1 MCM5 NCAPG WDR5 NEDD4L KIF11 STIL PDSS1 CCNA2 KIF20B CEP55 KIF2C SIPA1L3 CCNB2 SHCBP1 CTNNAL1 ARHGAP11A
SANA_RESPONSE_TO_IFNG_UP	0.0112377334599557	0.146119370825253	0.171214318379654	0.754405376514913	1.65577049276896	60	GIMAP7 HLA-DPA1 HSD17B11 HLA-DMA HLA-DRB1 HLA-E RNF213 GBP4 PARP14 HLA-A HLA-B STAT1 PPP3CA HLA-DRB5
WP_FLUOROPYRIMIDINE_ACTIVITY	0.0112508272667108	0.146119370825253	0.202498775969141	-0.780435871103287	-1.80634433155117	24	RRM2 TYMS TP53 RRM1 ABCC5 ABCC4 UCK2 DHFR XRCC3 GGH FPGS PPAT
ALTEMEIER_RESPONSE_TO_LPS_WITH_MECHANICAL_VENTILATION	0.0113636363636364	0.146361235995147	0.167658528065765	0.735692257974763	1.64832030634881	74	SOCS3 TNFAIP2 GBP2 FCER1G JUNB TIMP1 ST3GAL1 IFI16 LST1 GBP4 CASP4 LITAF TRIM5 NFKBIA BCL3 BCL2A1 PLAUR STAT1
CASTELLANO_HRAS_AND_NRAS_TARGETS_DN	0.0113936927772126	0.146361235995147	0.193113963346815	0.950052022580514	1.68182937864537	7	CALCRL RBPMS
DAWSON_METHYLATED_IN_LYMPHOMA_TCL1	0.0114814814814815	0.146361235995147	0.183397180948084	0.864827280767703	1.7187874967744	23	FOXC1 TNFAIP2
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN	0.0113940075960051	0.146361235995147	0.160146983509279	0.677871226320621	1.59907974500404	122	SLC2A3 GADD45B CSRNP1 CNST ZFP36 CD69 EIF5 BTG1 STK17B YPEL5 B3GNT2 PMAIP1 WIPF1 RNF11 ZBTB10 EPC1 REL EIF1 IDS CCNL1 SARAF FOXP1 ID2 KLF10 KDM6B GADD45A SON RSRC2 DDX3X H3-3B TSC22D3 CLK1 PDE4D TNFAIP3
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	0.0113960113960114	0.146361235995147	0.170004278488927	0.754293817296888	1.65552564236472	60	SOCS3 GBP2 MX2 IFITM1 PTPN6 IRF2 HLA-E JAK1 UBC HLA-A HLA-B IFITM2 IRF1 STAT1
RICKMAN_HEAD_AND_NECK_CANCER_C	0.0114474212139725	0.146361235995147	0.380730400722792	-0.863062325073209	-1.90132250469499	17	EREG
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_UP	0.0114517916512745	0.146361235995147	0.149308206900753	0.586946116918637	1.49789498070051	270	ME1 TNFRSF4 CDKN1A JAG1 GADD45B PTP4A3 ST3GAL1 NECTIN2 ARL6IP5 FSCN1 PRDX1 SQSTM1 GLS BTG1 STOM JAK1 CELF2 MAP4K4 LAMP2 ADAM8 SCAMP2 CFLAR CIRBP CD47 LITAF CCNI QPRT SPINT2 RUNX1 CD63 ATP6V0E1 PPP1R12A ATP6V1C1 CASP3 CYTH1 PLEKHA5 TIA1 ARHGAP22 LMBR1L TMEM131L SLC5A3 CDS2 OPTN ELOA RO60 PPP1R16B TNIP2 REPIN1 EMILIN1 ENSA PLPP1 DAPP1 CCSER2 FTH1 SPRED2
SEMBA_FHIT_TARGETS_DN	0.0113954418232707	0.146361235995147	0.191387828756382	-0.872523387439767	-1.72044742138456	9	CENPF DTYMK BIRC5 SPAG5 ASPM
SIMBULAN_UV_RESPONSE_NORMAL_DN	0.0114814814814815	0.146361235995147	0.183397180948084	0.863446931542872	1.71604414322672	23	RBPMS ID1 MN1 GADD45B RBMS1 TACC1 ITGA6
BENPORATH_EED_TARGETS	0.011511805473981	0.146374806169205	0.145392780236481	0.55801547658857	1.45521985253224	358	WT1-AS FOXC1 DLK1 LGALS3 WT1 ESAM KCNQ1 BAIAP2-DT HOPX BAIAP2 EFNA1 CD34 FLI1 PRKCB NFIX NPR3 GUCY1A1 H2BC12 PLXND1 AHR HHEX COL24A1 CD44 ASAH1 MAP3K3 HLA-A HLA-B
REACTOME_HDL_REMODELING	0.0115267947421638	0.146374806169205	0.191387828756382	0.965841358368023	1.64607651134282	5	CETP
WP_NUCLEAR_RECEPTORS_METAPATHWAY	0.0115722266560255	0.14667021370932	0.154446348855961	0.635089091525102	1.55507080231679	172	ME1 CDKN1C SLC2A3 GADD45B JUNB TGFB1 PRDX1 SQSTM1 MAFG NRIP1 STOM TGFBR2 CDC37 AHR FKBP5 SERTAD2 AKAP13 B3GNT5
KEGG_MEDICUS_REFERENCE_DNA_REPLICATION_TERMINATION	0.0116254036598493	0.146781814148021	0.196710025346243	-0.786550991363396	-1.78678786839055	21	MCM7 MCM4 MCM6 CDC45 ELOB LRR1 GINS2 MCM5 MCM2
WANG_METASTASIS_OF_BREAST_CANCER_ESR1_UP	0.0116254036598493	0.146781814148021	0.196710025346243	-0.785897841117293	-1.78530412359996	21	NCAPG2 ATAD2 CENPU POLQ SUPT16H FEN1 SMC4 CBX3 GTSE1
BASAKI_YBX1_TARGETS_DN	0.0117093191694833	0.147279193203996	0.146151534304949	0.573549216768405	1.47819686466514	305	RXFP1 CKB FAM43A TFPI GBP5 TP53INP1 JUNB DUSP6 SAT1 HLA-DMA IFITM1 IER2 ARRB1 IFI16 SSBP4 HLA-E EIF5 NEAT1 BTG1 ALG13 WSB1 VAV3 RSF1 N4BP2L2 MALAT1 YPEL5 JAK3 PTEN CARD8 LAMP2 KLHL24 SEPTIN6 PKD2 KDM4B
WEST_ADRENOCORTICAL_TUMOR_DN	0.0117076631977294	0.147279193203996	0.144645572264101	0.560485232396808	1.45675043321213	343	GGT5 RHOB ICAM1 RBPMS KCNQ1 HOPX ITM2A MAP3K11 ARHGAP25 SPOCK2 ARHGEF3 CNN2 JUNB CD34 ZFP36 RARA LY6E ZYX IER2 RSF1 PLEKHO1 CAVIN1 METTL9 ACTG1 NAA60 SEPTIN6 CBFA2T3 SIRT2 MPG IFITM2 NUDT3 ZNF185 RUNX1 RCBTB2 IRF1 CCNL1 OXR1 ARAP1 STAB1 TNFRSF25 FBXW4 BTG2
SATO_SILENCED_EPIGENETICALLY_IN_PANCREATIC_CANCER	0.0117603136083629	0.147639914293983	0.181914998907505	0.874432120576086	1.72314616019961	21	WT1-AS
